name,eval_task_name,model_name,data_dir,teacher_model,student_model,task_name,output_dir,cache_dir,max_seq_length,do_eval,do_lower_case,train_batch_size,eval_batch_size,learning_rate,weight_decay,num_train_epochs,warmup_proportion,no_cuda,gradient_accumulation_steps,aug_train,eval_step,pred_distill,data_url,temperature,training_time,accuracy,eval_time,z_amb_precision,z_amb_recall,z_amb_f1-score,z_amb_support,z_minus_m_precision,z_minus_m_recall,z_minus_m_f1-score,z_minus_m_support,z_plus_m_precision,z_plus_m_recall,z_plus_m_f1-score,z_plus_m_support,z_zero_precision,z_zero_recall,z_zero_f1-score,z_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters
multiemo_en_hotels_sentence-run-3,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_sentence-run-3,multiemo_en_hotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_hotels_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1577.1051889999999,0.8257545271629778,2.989286,0.6583333333333333,0.5505226480836237,0.5996204933586338,287,0.8487848784878488,0.9128751210067764,0.8796641791044776,1033,0.8504043126684636,0.8715469613259669,0.8608458390177354,724,0.8163265306122449,0.7256235827664399,0.7683073229291717,441,0.7934622637754727,0.7651420782957017,0.7771094586025045,2485,0.8215006714352443,0.8257545271629778,0.8220764971708081,2485,270236395,270194704,67548676
multiemo_en_hotels_sentence-run-4,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_sentence-run-4,multiemo_en_hotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_hotels_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1574.0220450000002,0.8189134808853119,2.998512,0.6104417670682731,0.5296167247386759,0.5671641791044776,287,0.845945945945946,0.9090029041626331,0.8763415772281847,1033,0.8491083676268861,0.8549723756906077,0.8520302821748107,724,0.818639798488665,0.7369614512471655,0.7756563245823389,441,0.7810339697824425,0.7576383639597705,0.767798090772453,2485,0.8148223575879773,0.8189134808853119,0.8156826286177361,2485,270236395,270194704,67548676
multiemo_en_hotels_sentence-run-5,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_sentence-run-5,multiemo_en_hotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_hotels_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1579.555049,0.8257545271629778,3.058044,0.6356275303643725,0.5470383275261324,0.5880149812734081,287,0.8570110701107011,0.8993223620522749,0.8776570618800189,1033,0.841897233201581,0.8825966850828729,0.8617666891436276,724,0.8278481012658228,0.7414965986394558,0.7822966507177033,441,0.7905959837356193,0.767613493325184,0.7774338457536896,2485,0.8218640427103024,0.8257545271629778,0.8226526963597671,2485,270236395,270194704,67548676
multiemo_en_medicine_sentence-run-1,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-1,multiemo_en_medicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1500.6025949999998,0.7942604856512141,2.96454,0.5,0.3333333333333333,0.4,153,0.7336683417085427,0.8271954674220963,0.7776298268974701,706,0.8285714285714286,0.8397683397683398,0.8341323106423778,518,0.8657957244655582,0.8209459459459459,0.8427745664739884,888,0.7320088736863823,0.7053107716174288,0.7136341760034591,2265,0.7913891622832878,0.7942604856512141,0.7905832272544228,2265,270236395,270194704,67548676
multiemo_en_medicine_sentence-run-2,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-2,multiemo_en_medicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1488.15522,0.7916114790286976,2.929603,0.47706422018348627,0.33986928104575165,0.39694656488549623,153,0.7385204081632653,0.8201133144475921,0.7771812080536913,706,0.8369351669941061,0.8223938223938224,0.8296007789678677,518,0.8528389339513326,0.8288288288288288,0.8406624785836665,888,0.7263396823230475,0.7028013116789987,0.7110977576226803,2265,0.7881852643280658,0.7916114790286976,0.7883727336869927,2265,270236395,270194704,67548676
multiemo_en_medicine_sentence-run-3,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-3,multiemo_en_medicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1492.569148,0.7924944812362031,2.93196,0.4666666666666667,0.3202614379084967,0.37984496124031003,153,0.7377666248431619,0.8328611898016998,0.7824351297405189,706,0.8255813953488372,0.8223938223938224,0.8239845261121858,518,0.8642266824085005,0.8243243243243243,0.8438040345821325,888,0.7235603423167916,0.6999601936070858,0.7075171629187869,2265,0.7891159796506483,0.7924944812362031,0.7888024052545782,2265,270236395,270194704,67548676
multiemo_en_medicine_sentence-run-4,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-4,multiemo_en_medicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1480.88598,0.7969094922737306,2.932147,0.48695652173913045,0.3660130718954248,0.417910447761194,153,0.7427122940430925,0.830028328611898,0.7839464882943143,706,0.8287937743190662,0.8223938223938224,0.8255813953488373,518,0.8701298701298701,0.829954954954955,0.8495677233429395,888,0.7321481150577898,0.7120975444640251,0.7192515136868214,2265,0.7950771422486143,0.7969094922737306,0.7944696778642281,2265,270236395,270194704,67548676
multiemo_en_medicine_sentence-run-5,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-5,multiemo_en_medicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_medicine_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1484.769953,0.7933774834437086,2.946553,0.4666666666666667,0.3202614379084967,0.37984496124031003,153,0.7334993773349938,0.8342776203966006,0.780649436713055,706,0.83203125,0.8223938223938224,0.8271844660194175,518,0.8674556213017751,0.8254504504504504,0.845931909982689,888,0.7249132288258588,0.7005958327873425,0.7084026934888679,2265,0.7905268607569457,0.7933774834437086,0.7898118635107594,2265,270236395,270194704,67548676
multiemo_en_products_sentence-run-1,multiemo_en_products_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_sentence-run-1,multiemo_en_products_sentence,data/models/TinyBERT_6L_768D/multiemo_en_products_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,493.62314100000003,0.7115902964959568,1.014315,0.44871794871794873,0.5343511450381679,0.48780487804878053,131,0.7777777777777778,0.8343023255813954,0.8050490883590463,344,0.834319526627219,0.7268041237113402,0.7768595041322313,194,0.625,0.410958904109589,0.49586776859504134,73,0.6714538132807364,0.6266041246101232,0.6413953097837749,742,0.7194347641553737,0.7115902964959568,0.7112512349447345,742,270236395,270194704,67548676
multiemo_en_products_sentence-run-2,multiemo_en_products_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_sentence-run-2,multiemo_en_products_sentence,data/models/TinyBERT_6L_768D/multiemo_en_products_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,494.86245599999995,0.7129380053908356,1.020385,0.47096774193548385,0.5572519083969466,0.5104895104895104,131,0.782016348773842,0.8343023255813954,0.8073136427566807,344,0.8103448275862069,0.7268041237113402,0.7663043478260868,194,0.6086956521739131,0.3835616438356164,0.47058823529411764,73,0.6680061426173615,0.6254800003813246,0.6386739340915989,742,0.717455629827722,0.7129380053908356,0.7110593040932015,742,270236395,270194704,67548676
multiemo_en_products_sentence-run-3,multiemo_en_products_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_sentence-run-3,multiemo_en_products_sentence,data/models/TinyBERT_6L_768D/multiemo_en_products_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,496.276017,0.7102425876010782,1.024126,0.45161290322580644,0.5343511450381679,0.4895104895104895,131,0.7669376693766937,0.8226744186046512,0.79382889200561,344,0.8202247191011236,0.7525773195876289,0.7849462365591398,194,0.7,0.3835616438356164,0.495575221238938,73,0.6846938229259059,0.6232911317665162,0.6409652098285443,742,0.7186138060563089,0.7102425876010782,0.70843608358318,742,270236395,270194704,67548676
multiemo_en_products_sentence-run-4,multiemo_en_products_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_sentence-run-4,multiemo_en_products_sentence,data/models/TinyBERT_6L_768D/multiemo_en_products_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,488.796551,0.7075471698113207,1.025288,0.4657534246575342,0.5190839694656488,0.49097472924187724,131,0.7559055118110236,0.8372093023255814,0.7944827586206896,344,0.8372093023255814,0.7422680412371134,0.7868852459016393,194,0.5813953488372093,0.3424657534246575,0.43103448275862066,73,0.6600658969078372,0.6102567666132503,0.6258443041307067,742,0.7087677355921944,0.7075471698113207,0.7031550046394885,742,270236395,270194704,67548676
multiemo_en_products_sentence-run-5,multiemo_en_products_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_sentence-run-5,multiemo_en_products_sentence,data/models/TinyBERT_6L_768D/multiemo_en_products_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,494.15550099999996,0.7142857142857143,1.024944,0.46,0.5267175572519084,0.49110320284697506,131,0.7730870712401056,0.8517441860465116,0.8105117565698479,344,0.8323353293413174,0.7164948453608248,0.7700831024930747,194,0.6304347826086957,0.3972602739726027,0.48739495798319327,73,0.6739642957975297,0.6230542156579618,0.6397732549732728,742,0.7192678511175831,0.7142857142857143,0.7117608054574271,742,270236395,270194704,67548676
multiemo_en_reviews_sentence-run-1,multiemo_en_reviews_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-1,multiemo_en_reviews_sentence,data/models/TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,199.583019,0.6363636363636364,0.461063,0.6634615384615384,0.6272727272727273,0.6448598130841121,110,0.5714285714285714,0.5,0.5333333333333333,40,0.6836734693877551,0.7790697674418605,0.7282608695652174,86,0.3125,0.29411764705882354,0.30303030303030304,17,0.5577658948194663,0.5501150354433528,0.5523710797532415,253,0.6321989346057668,0.6363636363636364,0.6326081529909467,253,270236395,270194704,67548676
multiemo_en_reviews_sentence-run-2,multiemo_en_reviews_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-2,multiemo_en_reviews_sentence,data/models/TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,201.60956800000002,0.6521739130434783,0.454345,0.71875,0.6272727272727273,0.6699029126213591,110,0.5813953488372093,0.625,0.6024096385542168,40,0.6702127659574468,0.7325581395348837,0.7,86,0.4,0.47058823529411764,0.4324324324324324,17,0.5925895286986641,0.6138547755254322,0.6011862459020021,253,0.6591170427898373,0.6521739130434783,0.6535061552643064,253,270236395,270194704,67548676
multiemo_en_reviews_sentence-run-3,multiemo_en_reviews_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-3,multiemo_en_reviews_sentence,data/models/TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,200.25996600000002,0.6442687747035574,0.445513,0.69,0.6272727272727273,0.6571428571428571,110,0.5952380952380952,0.625,0.6097560975609756,40,0.6595744680851063,0.7209302325581395,0.6888888888888888,86,0.4117647058823529,0.4117647058823529,0.4117647058823529,17,0.5891443173013886,0.5962419164283049,0.5918881373687686,253,0.6459799528254662,0.6442687747035574,0.6439541606031531,253,270236395,270194704,67548676
multiemo_en_reviews_sentence-run-4,multiemo_en_reviews_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-4,multiemo_en_reviews_sentence,data/models/TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,199.802936,0.6363636363636364,0.455302,0.7078651685393258,0.5727272727272728,0.6331658291457287,110,0.5106382978723404,0.6,0.5517241379310344,40,0.6947368421052632,0.7674418604651163,0.7292817679558011,86,0.36363636363636365,0.47058823529411764,0.41025641025641024,17,0.5692191680383233,0.6026893421216267,0.5811070363222436,253,0.649090462676246,0.6363636363636364,0.6379833902839107,253,270236395,270194704,67548676
multiemo_en_reviews_sentence-run-5,multiemo_en_reviews_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-5,multiemo_en_reviews_sentence,data/models/TinyBERT_6L_768D/multiemo_en_reviews_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,204.561198,0.616600790513834,0.459445,0.6767676767676768,0.6090909090909091,0.6411483253588518,110,0.5365853658536586,0.55,0.54320987654321,40,0.6666666666666666,0.6744186046511628,0.6705202312138728,86,0.34615384615384615,0.5294117647058824,0.41860465116279066,17,0.5565433888604621,0.5907303196119885,0.5683707710696813,253,0.6289557620416582,0.616600790513834,0.6206945842109195,253,270236395,270194704,67548676
